relative_path,category,modality,sampling_rate,channels,data_shape,timestamps_shape
DEJA-VU/segments/sub-P026/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94096, 2]",[94096]
DEJA-VU/segments/sub-P026/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P026/S001_quadrant_A_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[81311, 4]",[81311]
DEJA-VU/segments/sub-P026/S001_quadrant_A_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[47697, 7]",[47697]
DEJA-VU/segments/sub-P026/S001_quadrant_A_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[81312, 2]",[81312]
DEJA-VU/segments/sub-P026/S001_quadrant_A_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1590, 1]",[1590]
DEJA-VU/segments/sub-P026/S001_quadrant_B_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[87960, 4]",[87960]
DEJA-VU/segments/sub-P026/S001_quadrant_B_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[51597, 7]",[51597]
DEJA-VU/segments/sub-P026/S001_quadrant_B_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[87959, 2]",[87959]
DEJA-VU/segments/sub-P026/S001_quadrant_B_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1720, 1]",[1720]
DEJA-VU/segments/sub-P026/S001_quadrant_C_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[73129, 4]",[73129]
DEJA-VU/segments/sub-P026/S001_quadrant_C_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[42898, 7]",[42898]
DEJA-VU/segments/sub-P026/S001_quadrant_C_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[73129, 2]",[73129]
DEJA-VU/segments/sub-P026/S001_quadrant_C_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1430, 1]",[1430]
DEJA-VU/segments/sub-P026/S001_transition_A_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68014, 4]",[68014]
DEJA-VU/segments/sub-P026/S001_transition_A_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39899, 7]",[39899]
DEJA-VU/segments/sub-P026/S001_transition_A_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68015, 2]",[68015]
DEJA-VU/segments/sub-P026/S001_transition_A_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P026/S001_transition_B_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68014, 4]",[68014]
DEJA-VU/segments/sub-P026/S001_transition_B_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P026/S001_transition_B_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68016, 2]",[68016]
DEJA-VU/segments/sub-P026/S001_transition_B_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P026/S001_transition_D_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68015, 4]",[68015]
DEJA-VU/segments/sub-P026/S001_transition_D_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39899, 7]",[39899]
DEJA-VU/segments/sub-P026/S001_transition_D_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68015, 2]",[68015]
DEJA-VU/segments/sub-P026/S001_transition_D_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P027/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94169, 4]",[94169]
DEJA-VU/segments/sub-P027/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55198, 7]",[55198]
DEJA-VU/segments/sub-P027/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94075, 2]",[94075]
DEJA-VU/segments/sub-P027/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P027/S001_quadrant_A_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[66533, 4]",[66533]
DEJA-VU/segments/sub-P027/S001_quadrant_A_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[38998, 7]",[38998]
DEJA-VU/segments/sub-P027/S001_quadrant_A_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[66466, 2]",[66466]
DEJA-VU/segments/sub-P027/S001_quadrant_A_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1300, 1]",[1300]
DEJA-VU/segments/sub-P027/S001_quadrant_B_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[110547, 4]",[110547]
DEJA-VU/segments/sub-P027/S001_quadrant_B_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[64797, 7]",[64797]
DEJA-VU/segments/sub-P027/S001_quadrant_B_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[110436, 2]",[110436]
DEJA-VU/segments/sub-P027/S001_quadrant_B_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[2160, 1]",[2160]
DEJA-VU/segments/sub-P027/S001_quadrant_C_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[92634, 4]",[92634]
DEJA-VU/segments/sub-P027/S001_quadrant_C_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[54297, 7]",[54297]
DEJA-VU/segments/sub-P027/S001_quadrant_C_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[92540, 2]",[92540]
DEJA-VU/segments/sub-P027/S001_quadrant_C_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1810, 1]",[1810]
DEJA-VU/segments/sub-P027/S001_transition_B_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68068, 4]",[68068]
DEJA-VU/segments/sub-P027/S001_transition_B_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39899, 7]",[39899]
DEJA-VU/segments/sub-P027/S001_transition_B_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[67999, 2]",[67999]
DEJA-VU/segments/sub-P027/S001_transition_B_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P027/S001_transition_C_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68068, 4]",[68068]
DEJA-VU/segments/sub-P027/S001_transition_C_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P027/S001_transition_C_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68000, 2]",[68000]
DEJA-VU/segments/sub-P027/S001_transition_C_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P027/S001_transition_D_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68069, 4]",[68069]
DEJA-VU/segments/sub-P027/S001_transition_D_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P027/S001_transition_D_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68000, 2]",[68000]
DEJA-VU/segments/sub-P027/S001_transition_D_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P028/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94201, 4]",[94201]
DEJA-VU/segments/sub-P028/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55197, 7]",[55197]
DEJA-VU/segments/sub-P028/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94205, 2]",[94205]
DEJA-VU/segments/sub-P028/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P028/S001_quadrant_A_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[66555, 4]",[66555]
DEJA-VU/segments/sub-P028/S001_quadrant_A_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[38998, 7]",[38998]
DEJA-VU/segments/sub-P028/S001_quadrant_A_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[66558, 2]",[66558]
DEJA-VU/segments/sub-P028/S001_quadrant_A_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1300, 1]",[1300]
DEJA-VU/segments/sub-P028/S001_quadrant_B_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[112631, 4]",[112631]
DEJA-VU/segments/sub-P028/S001_quadrant_B_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[65996, 7]",[65996]
DEJA-VU/segments/sub-P028/S001_quadrant_B_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[112637, 2]",[112637]
DEJA-VU/segments/sub-P028/S001_quadrant_B_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[2200, 1]",[2200]
DEJA-VU/segments/sub-P028/S001_quadrant_C_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[92665, 4]",[92665]
DEJA-VU/segments/sub-P028/S001_quadrant_C_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[54297, 7]",[54297]
DEJA-VU/segments/sub-P028/S001_quadrant_C_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[92670, 2]",[92670]
DEJA-VU/segments/sub-P028/S001_quadrant_C_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1810, 1]",[1810]
DEJA-VU/segments/sub-P028/S001_transition_B_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68091, 4]",[68091]
DEJA-VU/segments/sub-P028/S001_transition_B_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39899, 7]",[39899]
DEJA-VU/segments/sub-P028/S001_transition_B_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P028/S001_transition_B_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P028/S001_transition_C_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68091, 4]",[68091]
DEJA-VU/segments/sub-P028/S001_transition_C_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P028/S001_transition_C_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P028/S001_transition_C_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P028/S001_transition_D_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68091, 4]",[68091]
DEJA-VU/segments/sub-P028/S001_transition_D_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39899, 7]",[39899]
DEJA-VU/segments/sub-P028/S001_transition_D_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P028/S001_transition_D_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
